,Epochs,Params,Train loss,Test loss
57,57,"tensor([ 0.3464, -0.1266,  1.5712])",0.4820742725239446,0.28678777543439843
58,58,"tensor([ 0.3456, -0.1272,  1.5719])",0.4820671146735549,0.2868941159142802
59,59,"tensor([ 0.3449, -0.1278,  1.5725])",0.4820611275732517,0.2869936815618227
60,60,"tensor([ 0.3442, -0.1284,  1.5731])",0.482055948736767,0.28708678885983924
61,61,"tensor([ 0.3436, -0.1289,  1.5736])",0.4820515581406653,0.28717377708138275
62,62,"tensor([ 0.3430, -0.1293,  1.5741])",0.48204800275464854,0.2872550139009642
63,63,"tensor([ 0.3425, -0.1298,  1.5745])",0.48204481983557346,0.2873307650287946
64,64,"tensor([ 0.3420, -0.1302,  1.5750])",0.48204217258219917,0.28740145440290993
65,65,"tensor([ 0.3415, -0.1306,  1.5753])",0.482039863926669,0.28746731268862885
66,66,"tensor([ 0.3411, -0.1309,  1.5757])",0.48203799702848,0.28752864403650163
67,67,"tensor([ 0.3407, -0.1312,  1.5760])",0.4820362888587018,0.2875857291044667
68,68,"tensor([ 0.3403, -0.1315,  1.5763])",0.48203491494059564,0.28763894696797554
69,69,"tensor([ 0.3400, -0.1318,  1.5766])",0.48203368328201274,0.28768828307123234
