,Epochs,Params,Train loss,Test loss
10,10,"OrderedDict([('layers.0.weight', tensor([[ 1.1375],
        [-0.2196],
        [-0.6072],
        [ 1.2896],
        [-0.1365],
        [ 0.9819],
        [-0.7475],
        [ 0.6521],
        [-0.2675],
        [ 0.6626],
        [ 0.1173],
        [-0.3339],
        [-1.0688],
        [-0.7124],
        [-0.8205],
        [-0.9229],
        [ 0.1597],
        [ 0.0585],
        [-0.8208]])), ('layers.0.bias', tensor([ 0.4649, -0.9493,  1.2273,  0.2023,  0.4720,  0.0247,  0.8169,  0.1173,
        -0.9267,  0.3024, -0.3870, -0.7647,  0.2917, -0.7825, -0.8125,  1.1668,
        -0.8327, -0.1581,  1.1845])), ('layers.2.weight', tensor([[ 0.3602,  0.0472, -0.2609,  0.4626, -0.0383,  0.4775, -0.2686,  0.3622,
          0.0077,  0.0233, -0.0883, -0.0265, -0.4604, -0.0948, -0.0882, -0.4077,
          0.2129, -0.0477, -0.4323]])), ('layers.2.bias', tensor([-0.5153]))])",0.27520722268037995,0.468995429133876
11,11,"OrderedDict([('layers.0.weight', tensor([[ 1.1455],
        [-0.2196],
        [-0.6205],
        [ 1.3007],
        [-0.1371],
        [ 0.9989],
        [-0.7643],
        [ 0.6605],
        [-0.2675],
        [ 0.6637],
        [ 0.1173],
        [-0.3341],
        [-1.0737],
        [-0.7146],
        [-0.8221],
        [-0.9371],
        [ 0.1597],
        [ 0.0585],
        [-0.8354]])), ('layers.0.bias', tensor([ 0.4594, -0.9493,  1.2534,  0.2035,  0.4736,  0.0271,  0.8450,  0.1140,
        -0.9267,  0.3005, -0.3870, -0.7645,  0.3100, -0.7789, -0.8098,  1.1901,
        -0.8327, -0.1581,  1.2086])), ('layers.2.weight', tensor([[ 0.3633,  0.0472, -0.2689,  0.4694, -0.0422,  0.4880, -0.2773,  0.3686,
          0.0077,  0.0255, -0.0883, -0.0267, -0.4655, -0.0956, -0.0890, -0.4171,
          0.2129, -0.0477, -0.4428]])), ('layers.2.bias', tensor([-0.5228]))])",0.2739985386112307,0.4667515988525338
12,12,"OrderedDict([('layers.0.weight', tensor([[ 1.1524],
        [-0.2196],
        [-0.6324],
        [ 1.3101],
        [-0.1376],
        [ 1.0134],
        [-0.7803],
        [ 0.6668],
        [-0.2675],
        [ 0.6648],
        [ 0.1173],
        [-0.3342],
        [-1.0781],
        [-0.7165],
        [-0.8236],
        [-0.9499],
        [ 0.1597],
        [ 0.0585],
        [-0.8486]])), ('layers.0.bias', tensor([ 0.4546, -0.9493,  1.2772,  0.2054,  0.4751,  0.0305,  0.8696,  0.1143,
        -0.9267,  0.2987, -0.3870, -0.7644,  0.3266, -0.7759, -0.8074,  1.2110,
        -0.8327, -0.1581,  1.2301])), ('layers.2.weight', tensor([[ 0.3660,  0.0472, -0.2760,  0.4753, -0.0456,  0.4970, -0.2852,  0.3743,
          0.0077,  0.0274, -0.0883, -0.0268, -0.4702, -0.0962, -0.0897, -0.4256,
          0.2129, -0.0477, -0.4523]])), ('layers.2.bias', tensor([-0.5294]))])",0.273066360028209,0.4649878512240927
13,13,"OrderedDict([('layers.0.weight', tensor([[ 1.1584],
        [-0.2196],
        [-0.6432],
        [ 1.3181],
        [-0.1382],
        [ 1.0258],
        [-0.7957],
        [ 0.6720],
        [-0.2675],
        [ 0.6658],
        [ 0.1173],
        [-0.3343],
        [-1.0820],
        [-0.7181],
        [-0.8248],
        [-0.9617],
        [ 0.1597],
        [ 0.0585],
        [-0.8609]])), ('layers.0.bias', tensor([ 0.4504, -0.9493,  1.2989,  0.2076,  0.4765,  0.0347,  0.8911,  0.1156,
        -0.9267,  0.2970, -0.3870, -0.7643,  0.3418, -0.7732, -0.8053,  1.2298,
        -0.8327, -0.1581,  1.2494])), ('layers.2.weight', tensor([[ 0.3684,  0.0472, -0.2825,  0.4803, -0.0487,  0.5046, -0.2925,  0.3792,
          0.0077,  0.0291, -0.0883, -0.0270, -0.4745, -0.0968, -0.0902, -0.4333,
          0.2129, -0.0477, -0.4610]])), ('layers.2.bias', tensor([-0.5354]))])",0.2723315135991129,0.4635777609126914
14,14,"OrderedDict([('layers.0.weight', tensor([[ 1.1637],
        [-0.2196],
        [-0.6530],
        [ 1.3249],
        [-0.1387],
        [ 1.0363],
        [-0.8108],
        [ 0.6764],
        [-0.2675],
        [ 0.6667],
        [ 0.1173],
        [-0.3344],
        [-1.0856],
        [-0.7196],
        [-0.8259],
        [-0.9727],
        [ 0.1597],
        [ 0.0585],
        [-0.8722]])), ('layers.0.bias', tensor([ 0.4468, -0.9493,  1.3189,  0.2102,  0.4780,  0.0397,  0.9098,  0.1172,
        -0.9267,  0.2955, -0.3870, -0.7642,  0.3559, -0.7707, -0.8035,  1.2468,
        -0.8327, -0.1581,  1.2669])), ('layers.2.weight', tensor([[ 0.3705,  0.0472, -0.2885,  0.4848, -0.0515,  0.5112, -0.2992,  0.3835,
          0.0077,  0.0305, -0.0883, -0.0271, -0.4785, -0.0973, -0.0907, -0.4403,
          0.2129, -0.0477, -0.4688]])), ('layers.2.bias', tensor([-0.5407]))])",0.2717430114985897,0.4624341505841585
15,15,"OrderedDict([('layers.0.weight', tensor([[ 1.1684],
        [-0.2196],
        [-0.6621],
        [ 1.3307],
        [-0.1391],
        [ 1.0452],
        [-0.8250],
        [ 0.6802],
        [-0.2675],
        [ 0.6676],
        [ 0.1173],
        [-0.3344],
        [-1.0888],
        [-0.7208],
        [-0.8269],
        [-0.9829],
        [ 0.1597],
        [ 0.0585],
        [-0.8829]])), ('layers.0.bias', tensor([ 0.4436, -0.9493,  1.3372,  0.2133,  0.4793,  0.0453,  0.9267,  0.1192,
        -0.9267,  0.2941, -0.3870, -0.7642,  0.3689, -0.7686, -0.8018,  1.2623,
        -0.8327, -0.1581,  1.2828])), ('layers.2.weight', tensor([[ 0.3724,  0.0472, -0.2939,  0.4887, -0.0540,  0.5169, -0.3054,  0.3873,
          0.0077,  0.0318, -0.0883, -0.0272, -0.4822, -0.0977, -0.0912, -0.4467,
          0.2129, -0.0477, -0.4761]])), ('layers.2.bias', tensor([-0.5456]))])",0.2712648329532385,0.4614947522233706
16,16,"OrderedDict([('layers.0.weight', tensor([[ 1.1725],
        [-0.2196],
        [-0.6704],
        [ 1.3356],
        [-0.1396],
        [ 1.0527],
        [-0.8384],
        [ 0.6834],
        [-0.2675],
        [ 0.6684],
        [ 0.1173],
        [-0.3345],
        [-1.0919],
        [-0.7220],
        [-0.8278],
        [-0.9926],
        [ 0.1597],
        [ 0.0585],
        [-0.8929]])), ('layers.0.bias', tensor([ 0.4408, -0.9493,  1.3542,  0.2167,  0.4806,  0.0517,  0.9422,  0.1214,
        -0.9267,  0.2928, -0.3870, -0.7641,  0.3811, -0.7666, -0.8003,  1.2763,
        -0.8327, -0.1581,  1.2972])), ('layers.2.weight', tensor([[ 0.3742,  0.0472, -0.2989,  0.4921, -0.0563,  0.5218, -0.3111,  0.3907,
          0.0077,  0.0330, -0.0883, -0.0272, -0.4856, -0.0981, -0.0916, -0.4527,
          0.2129, -0.0477, -0.4827]])), ('layers.2.bias', tensor([-0.5500]))])",0.2708714180776951,0.46071417895533767
17,17,"OrderedDict([('layers.0.weight', tensor([[ 1.1761],
        [-0.2196],
        [-0.6782],
        [ 1.3397],
        [-0.1400],
        [ 1.0590],
        [-0.8514],
        [ 0.6861],
        [-0.2675],
        [ 0.6691],
        [ 0.1173],
        [-0.3345],
        [-1.0947],
        [-0.7230],
        [-0.8285],
        [-1.0016],
        [ 0.1597],
        [ 0.0585],
        [-0.9023]])), ('layers.0.bias', tensor([ 0.4384, -0.9493,  1.3699,  0.2204,  0.4819,  0.0585,  0.9560,  0.1239,
        -0.9267,  0.2916, -0.3870, -0.7640,  0.3926, -0.7648, -0.7989,  1.2891,
        -0.8327, -0.1581,  1.3103])), ('layers.2.weight', tensor([[ 0.3757,  0.0472, -0.3036,  0.4952, -0.0585,  0.5259, -0.3165,  0.3936,
          0.0077,  0.0341, -0.0883, -0.0273, -0.4889, -0.0984, -0.0919, -0.4581,
          0.2129, -0.0477, -0.4889]])), ('layers.2.bias', tensor([-0.5541]))])",0.2705443206379035,0.4600587172608357
18,18,"OrderedDict([('layers.0.weight', tensor([[ 1.1793],
        [-0.2196],
        [-0.6854],
        [ 1.3431],
        [-0.1404],
        [ 1.0641],
        [-0.8650],
        [ 0.6883],
        [-0.2675],
        [ 0.6697],
        [ 0.1173],
        [-0.3346],
        [-1.0974],
        [-0.7239],
        [-0.8293],
        [-1.0103],
        [ 0.1597],
        [ 0.0585],
        [-0.9113]])), ('layers.0.bias', tensor([ 0.4363, -0.9493,  1.3845,  0.2244,  0.4831,  0.0659,  0.9671,  0.1265,
        -0.9267,  0.2905, -0.3870, -0.7640,  0.4034, -0.7632, -0.7977,  1.3007,
        -0.8327, -0.1581,  1.3224])), ('layers.2.weight', tensor([[ 0.3771,  0.0472, -0.3079,  0.4978, -0.0604,  0.5295, -0.3216,  0.3963,
          0.0077,  0.0351, -0.0883, -0.0273, -0.4920, -0.0987, -0.0922, -0.4632,
          0.2129, -0.0477, -0.4946]])), ('layers.2.bias', tensor([-0.5578]))])",0.2702695209467493,0.45950204990028093
19,19,"OrderedDict([('layers.0.weight', tensor([[ 1.1820],
        [-0.2196],
        [-0.6920],
        [ 1.3458],
        [-0.1408],
        [ 1.0681],
        [-0.8792],
        [ 0.6908],
        [-0.2675],
        [ 0.6703],
        [ 0.1173],
        [-0.3346],
        [-1.0999],
        [-0.7248],
        [-0.8299],
        [-1.0185],
        [ 0.1597],
        [ 0.0585],
        [-0.9198]])), ('layers.0.bias', tensor([ 0.4345, -0.9493,  1.3982,  0.2286,  0.4842,  0.0736,  0.9758,  0.1270,
        -0.9267,  0.2895, -0.3870, -0.7640,  0.4137, -0.7617, -0.7965,  1.3115,
        -0.8327, -0.1581,  1.3335])), ('layers.2.weight', tensor([[ 0.3783,  0.0472, -0.3119,  0.5001, -0.0622,  0.5324, -0.3263,  0.3986,
          0.0077,  0.0359, -0.0883, -0.0274, -0.4950, -0.0990, -0.0925, -0.4680,
          0.2129, -0.0477, -0.4999]])), ('layers.2.bias', tensor([-0.5612]))])",0.2700363801731631,0.4590279298000193
20,20,"OrderedDict([('layers.0.weight', tensor([[ 1.1844],
        [-0.2196],
        [-0.6983],
        [ 1.3479],
        [-0.1412],
        [ 1.0712],
        [-0.8934],
        [ 0.6936],
        [-0.2675],
        [ 0.6707],
        [ 0.1173],
        [-0.3346],
        [-1.1022],
        [-0.7256],
        [-0.8305],
        [-1.0263],
        [ 0.1597],
        [ 0.0585],
        [-0.9280]])), ('layers.0.bias', tensor([ 0.4329, -0.9493,  1.4109,  0.2330,  0.4853,  0.0816,  0.9828,  0.1256,
        -0.9267,  0.2887, -0.3870, -0.7639,  0.4234, -0.7603, -0.7954,  1.3214,
        -0.8327, -0.1581,  1.3436])), ('layers.2.weight', tensor([[ 0.3794,  0.0472, -0.3157,  0.5021, -0.0639,  0.5349, -0.3308,  0.4005,
          0.0077,  0.0366, -0.0883, -0.0274, -0.4978, -0.0993, -0.0928, -0.4725,
          0.2129, -0.0477, -0.5049]])), ('layers.2.bias', tensor([-0.5644]))])",0.2698350331411348,0.45862066133122426
21,21,"OrderedDict([('layers.0.weight', tensor([[ 1.1865],
        [-0.2196],
        [-0.7041],
        [ 1.3495],
        [-0.1415],
        [ 1.0736],
        [-0.9077],
        [ 0.6954],
        [-0.2675],
        [ 0.6712],
        [ 0.1173],
        [-0.3347],
        [-1.1045],
        [-0.7263],
        [-0.8311],
        [-1.0337],
        [ 0.1597],
        [ 0.0585],
        [-0.9358]])), ('layers.0.bias', tensor([ 0.4316, -0.9493,  1.4229,  0.2376,  0.4863,  0.0900,  0.9883,  0.1263,
        -0.9267,  0.2879, -0.3870, -0.7639,  0.4327, -0.7590, -0.7944,  1.3305,
        -0.8327, -0.1581,  1.3530])), ('layers.2.weight', tensor([[ 0.3804,  0.0472, -0.3192,  0.5039, -0.0655,  0.5369, -0.3350,  0.4023,
          0.0077,  0.0373, -0.0883, -0.0275, -0.5005, -0.0995, -0.0930, -0.4766,
          0.2129, -0.0477, -0.5096]])), ('layers.2.bias', tensor([-0.5674]))])",0.26966103381394835,0.45826317622316615
22,22,"OrderedDict([('layers.0.weight', tensor([[ 1.1883],
        [-0.2196],
        [-0.7096],
        [ 1.3505],
        [-0.1419],
        [ 1.0750],
        [-0.9220],
        [ 0.6969],
        [-0.2675],
        [ 0.6715],
        [ 0.1173],
        [-0.3347],
        [-1.1067],
        [-0.7270],
        [-0.8316],
        [-1.0409],
        [ 0.1597],
        [ 0.0585],
        [-0.9432]])), ('layers.0.bias', tensor([ 0.4305, -0.9493,  1.4341,  0.2424,  0.4873,  0.0986,  0.9926,  0.1269,
        -0.9267,  0.2872, -0.3870, -0.7639,  0.4416, -0.7578, -0.7935,  1.3389,
        -0.8327, -0.1581,  1.3617])), ('layers.2.weight', tensor([[ 0.3812,  0.0472, -0.3225,  0.5053, -0.0669,  0.5385, -0.3391,  0.4037,
          0.0077,  0.0379, -0.0883, -0.0275, -0.5031, -0.0997, -0.0933, -0.4805,
          0.2129, -0.0477, -0.5139]])), ('layers.2.bias', tensor([-0.5702]))])",0.2695081348577029,0.4579549250566439
23,23,"OrderedDict([('layers.0.weight', tensor([[ 1.1897],
        [-0.2196],
        [-0.7147],
        [ 1.3510],
        [-0.1422],
        [ 1.0758],
        [-0.9363],
        [ 0.6979],
        [-0.2675],
        [ 0.6718],
        [ 0.1173],
        [-0.3347],
        [-1.1087],
        [-0.7276],
        [-0.8321],
        [-1.0478],
        [ 0.1597],
        [ 0.0585],
        [-0.9504]])), ('layers.0.bias', tensor([ 0.4295, -0.9493,  1.4447,  0.2473,  0.4883,  0.1073,  0.9957,  0.1281,
        -0.9267,  0.2866, -0.3870, -0.7639,  0.4502, -0.7567, -0.7926,  1.3467,
        -0.8327, -0.1581,  1.3697])), ('layers.2.weight', tensor([[ 0.3818,  0.0472, -0.3257,  0.5066, -0.0683,  0.5397, -0.3429,  0.4049,
          0.0077,  0.0383, -0.0883, -0.0275, -0.5056, -0.0999, -0.0935, -0.4842,
          0.2129, -0.0477, -0.5181]])), ('layers.2.bias', tensor([-0.5728]))])",0.269373305090024,0.4576831239001573
24,24,"OrderedDict([('layers.0.weight', tensor([[ 1.1909],
        [-0.2196],
        [-0.7195],
        [ 1.3521],
        [-0.1425],
        [ 1.0759],
        [-0.9507],
        [ 0.6988],
        [-0.2675],
        [ 0.6720],
        [ 0.1173],
        [-0.3347],
        [-1.1107],
        [-0.7282],
        [-0.8325],
        [-1.0544],
        [ 0.1597],
        [ 0.0585],
        [-0.9573]])), ('layers.0.bias', tensor([ 0.4287, -0.9493,  1.4547,  0.2493,  0.4892,  0.1162,  0.9977,  0.1291,
        -0.9267,  0.2861, -0.3870, -0.7638,  0.4585, -0.7556, -0.7918,  1.3539,
        -0.8327, -0.1581,  1.3771])), ('layers.2.weight', tensor([[ 0.3824,  0.0472, -0.3286,  0.5076, -0.0696,  0.5405, -0.3466,  0.4059,
          0.0077,  0.0387, -0.0883, -0.0276, -0.5080, -0.1001, -0.0937, -0.4877,
          0.2129, -0.0477, -0.5220]])), ('layers.2.bias', tensor([-0.5752]))])",0.2692549031962699,0.45744839998669706
25,25,"OrderedDict([('layers.0.weight', tensor([[ 1.1919],
        [-0.2196],
        [-0.7240],
        [ 1.3537],
        [-0.1428],
        [ 1.0756],
        [-0.9652],
        [ 0.6999],
        [-0.2675],
        [ 0.6722],
        [ 0.1173],
        [-0.3348],
        [-1.1126],
        [-0.7288],
        [-0.8330],
        [-1.0608],
        [ 0.1597],
        [ 0.0585],
        [-0.9640]])), ('layers.0.bias', tensor([ 0.4281, -0.9493,  1.4641,  0.2490,  0.4901,  0.1255,  0.9987,  0.1287,
        -0.9267,  0.2856, -0.3870, -0.7638,  0.4664, -0.7546, -0.7910,  1.3605,
        -0.8327, -0.1581,  1.3840])), ('layers.2.weight', tensor([[ 0.3829,  0.0472, -0.3314,  0.5084, -0.0708,  0.5412, -0.3502,  0.4067,
          0.0077,  0.0391, -0.0883, -0.0276, -0.5104, -0.1003, -0.0938, -0.4910,
          0.2129, -0.0477, -0.5257]])), ('layers.2.bias', tensor([-0.5775]))])",0.26914876085114275,0.45724230655420967
26,26,"OrderedDict([('layers.0.weight', tensor([[ 1.1928],
        [-0.2196],
        [-0.7284],
        [ 1.3552],
        [-0.1430],
        [ 1.0750],
        [-0.9798],
        [ 0.7010],
        [-0.2675],
        [ 0.6723],
        [ 0.1173],
        [-0.3348],
        [-1.1145],
        [-0.7293],
        [-0.8334],
        [-1.0671],
        [ 0.1597],
        [ 0.0585],
        [-0.9706]])), ('layers.0.bias', tensor([ 0.4278, -0.9493,  1.4729,  0.2484,  0.4909,  0.1350,  0.9986,  0.1283,
        -0.9267,  0.2853, -0.3870, -0.7638,  0.4741, -0.7537, -0.7903,  1.3665,
        -0.8327, -0.1581,  1.3902])), ('layers.2.weight', tensor([[ 0.3834,  0.0472, -0.3340,  0.5093, -0.0719,  0.5419, -0.3536,  0.4075,
          0.0077,  0.0394, -0.0883, -0.0276, -0.5126, -0.1005, -0.0940, -0.4942,
          0.2129, -0.0477, -0.5291]])), ('layers.2.bias', tensor([-0.5796]))])",0.26905299908394226,0.45705396685283023
