,Epochs,Params,Train loss,Test loss
10,10,"OrderedDict([('layers.0.weight', tensor([[-3.6436],
        [-1.3921],
        [ 0.3032],
        [ 1.2955],
        [-3.4738],
        [-4.3099],
        [-1.5779],
        [-3.8410],
        [ 1.4978],
        [-5.7777],
        [-2.1127],
        [-0.5964],
        [-1.9709],
        [-3.7870],
        [-3.7161],
        [-1.7522],
        [ 1.1130],
        [ 0.8974],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.1238,  1.1959, -0.9488, -1.1297,  0.1324,  0.1528,  0.0935,  0.4618,
        -0.2904,  0.2289,  0.5412, -0.9440,  0.8443,  0.1242,  0.1446,  0.6368,
        -0.2787, -0.3093, -0.5434])), ('layers.2.weight', tensor([[-0.9746, -0.6401,  0.0444,  0.2229, -1.9604, -2.7577, -0.1385, -3.0708,
          0.6510, -2.5869, -0.3004,  0.0551, -0.6477, -1.1629, -0.9969, -0.5279,
          0.5630,  0.3190, -0.1102]])), ('layers.2.bias', tensor([-0.3574]))])",0.34090143744681684,0.33120289872020303
11,11,"OrderedDict([('layers.0.weight', tensor([[-3.8978],
        [-1.4435],
        [ 0.3019],
        [ 1.3210],
        [-3.6641],
        [-4.8097],
        [-1.7171],
        [-3.8451],
        [ 1.5307],
        [-6.1261],
        [-2.1748],
        [-0.5964],
        [-1.9975],
        [-4.0418],
        [-3.9015],
        [-1.8477],
        [ 1.1425],
        [ 0.8795],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.1356,  1.1827, -0.9494, -1.1093,  0.2294,  0.1476, -0.0548,  0.5233,
        -0.2957,  0.1847,  0.4884, -0.9440,  0.8669,  0.1198,  0.2385,  0.5685,
        -0.2533, -0.3006, -0.5434])), ('layers.2.weight', tensor([[-0.9315, -0.6523,  0.0443,  0.2393, -1.8782, -2.6975, -0.1507, -2.5415,
          0.6730, -2.9526, -0.2388,  0.0551, -0.6285, -1.2443, -0.7798, -0.4843,
          0.5475,  0.2898, -0.1102]])), ('layers.2.bias', tensor([-0.3944]))])",0.3408976741655305,0.3311941893115781
12,12,"OrderedDict([('layers.0.weight', tensor([[-4.5233],
        [-1.4523],
        [ 0.3019],
        [ 1.3159],
        [-3.6832],
        [-5.0381],
        [-1.7253],
        [-3.8418],
        [ 1.5619],
        [-6.7877],
        [-2.3157],
        [-0.5964],
        [-2.1145],
        [-4.7175],
        [-3.9186],
        [-1.9214],
        [ 1.1526],
        [ 0.8350],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.0250,  1.2048, -0.9494, -1.0859,  0.2182,  0.1665, -0.0182,  0.5194,
        -0.2951,  0.2580,  0.4379, -0.9440,  0.8767,  0.0151,  0.2277,  0.5837,
        -0.2638, -0.3052, -0.5434])), ('layers.2.weight', tensor([[-1.1965, -0.6523,  0.0443,  0.2380, -1.9486, -3.0932, -0.1628, -2.3193,
          0.6950, -3.5148, -0.2364,  0.0551, -0.7231, -1.4633, -0.8758, -0.5068,
          0.5420,  0.2457, -0.1102]])), ('layers.2.bias', tensor([-0.4224]))])",0.340883444215907,0.33120145898435993
13,13,"OrderedDict([('layers.0.weight', tensor([[-5.0663],
        [-1.4334],
        [ 0.3019],
        [ 1.2364],
        [-3.7212],
        [-5.4482],
        [-1.7847],
        [-3.9048],
        [ 1.6225],
        [-7.5031],
        [-2.4022],
        [-0.5964],
        [-2.1609],
        [-5.2565],
        [-3.9533],
        [-2.0834],
        [ 1.1825],
        [ 0.7512],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.1600,  1.1980, -0.9494, -1.1387,  0.1852,  0.1181,  0.0177,  0.4501,
        -0.2315,  0.1980,  0.4850, -0.9440,  0.9114,  0.1616,  0.1918,  0.5324,
        -0.2385, -0.3393, -0.5434])), ('layers.2.weight', tensor([[-1.5117, -0.5352,  0.0443,  0.1997, -1.8501, -3.6024, -0.0782, -2.1431,
          0.7248, -4.0747, -0.3520,  0.0551, -0.7152, -1.7571, -0.7919, -0.5520,
          0.5296,  0.1783, -0.1102]])), ('layers.2.bias', tensor([-0.4106]))])",0.34089686779654993,0.33127060428639415
14,14,"OrderedDict([('layers.0.weight', tensor([[-5.1668],
        [-1.4839],
        [ 0.3019],
        [ 1.2347],
        [-3.7909],
        [-5.8962],
        [-2.0112],
        [-4.0187],
        [ 1.6606],
        [-8.0519],
        [-2.5469],
        [-0.5964],
        [-2.2719],
        [-5.7894],
        [-4.0186],
        [-2.2935],
        [ 1.2179],
        [ 0.6329],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.2402,  1.1941, -0.9494, -1.1113,  0.0983,  0.0831, -0.0283,  0.5044,
        -0.2832,  0.1715,  0.5151, -0.9440,  0.9150,  0.1344,  0.1081,  0.4834,
        -0.2181, -0.4495, -0.5434])), ('layers.2.weight', tensor([[-1.5744, -0.5658,  0.0443,  0.1882, -1.9857, -4.0590,  0.0938, -2.2549,
          0.7576, -4.5821, -0.4322,  0.0551, -0.7693, -1.9875, -0.9635, -0.6150,
          0.5359,  0.1147, -0.1102]])), ('layers.2.bias', tensor([-0.4604]))])",0.34088867732044587,0.33121608576926725
15,15,"OrderedDict([('layers.0.weight', tensor([[-5.3135],
        [-1.4955],
        [ 0.3019],
        [ 1.2111],
        [-3.8259],
        [-5.7615],
        [-2.0077],
        [-4.1083],
        [ 1.6964],
        [-8.4510],
        [-2.6224],
        [-0.5964],
        [-2.2996],
        [-6.1584],
        [-4.0555],
        [-2.3783],
        [ 1.2215],
        [ 0.5804],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.0722,  1.1871, -0.9494, -1.0560,  0.0390,  0.3910, -0.0417,  0.4806,
        -0.2867,  0.0338,  0.5331, -0.9440,  0.9272,  0.0494,  0.0427,  0.4979,
        -0.2572, -0.4919, -0.5434])), ('layers.2.weight', tensor([[-1.6558, -0.5380,  0.0443,  0.1646, -2.0771, -4.3040,  0.0825, -2.1713,
          0.7818, -4.9863, -0.5080,  0.0551, -0.7110, -2.2041, -1.0675, -0.6375,
          0.5302,  0.1031, -0.1102]])), ('layers.2.bias', tensor([-0.4791]))])",0.3408790378093191,0.3312255180380624
16,16,"OrderedDict([('layers.0.weight', tensor([[-5.3276],
        [-1.4885],
        [ 0.3019],
        [ 1.1895],
        [-3.8715],
        [-6.1801],
        [-2.0050],
        [-4.2308],
        [ 1.7490],
        [-8.6070],
        [-2.7205],
        [-0.5964],
        [-2.3784],
        [-6.2636],
        [-4.1011],
        [-2.3124],
        [ 1.2038],
        [ 0.3633],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.1210,  1.2251, -0.9494, -1.0438,  0.0977,  0.1314, -0.0506,  0.3937,
        -0.2860,  0.2092,  0.5824, -0.9440,  0.9004,  0.1419,  0.1203,  0.6714,
        -0.3885, -0.6762, -0.5434])), ('layers.2.weight', tensor([[-1.8072, -0.5765,  0.0443,  0.1256, -1.7200, -3.8535,  0.0749, -2.0538,
          0.8263, -4.7134, -0.5455,  0.0551, -0.6849, -2.0981, -0.7562, -0.6791,
          0.5369, -0.0112, -0.1102]])), ('layers.2.bias', tensor([-0.5372]))])",0.340895124052425,0.331204245815372
17,17,"OrderedDict([('layers.0.weight', tensor([[-5.5393],
        [-1.5940],
        [ 0.3019],
        [ 1.2271],
        [-3.9825],
        [-6.4458],
        [-2.0006],
        [-4.3535],
        [ 1.7752],
        [-8.9825],
        [-2.9841],
        [-0.5964],
        [-2.5213],
        [-6.4305],
        [-4.2057],
        [-2.5411],
        [ 1.2140],
        [ 0.2742],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.0759,  1.1975, -0.9494, -0.8864,  0.1991,  0.1112, -0.0628,  0.3506,
        -0.2953,  0.1711,  0.4355, -0.9440,  0.8883,  0.1229,  0.1958,  0.5931,
        -0.3912, -0.7137, -0.5434])), ('layers.2.weight', tensor([[-2.0746, -0.6206,  0.0443,  0.1650, -1.7304, -4.1510,  0.0604, -2.1482,
          0.8482, -5.1593, -0.6285,  0.0551, -0.8014, -2.3433, -0.8173, -0.7408,
          0.5260,  0.1239, -0.1102]])), ('layers.2.bias', tensor([-0.6027]))])",0.3408786941448524,0.3312141272678437
18,18,"OrderedDict([('layers.0.weight', tensor([[-5.6668],
        [-1.4998],
        [ 0.3019],
        [ 1.0610],
        [-4.2348],
        [-6.5773],
        [-1.9990],
        [-4.5592],
        [ 1.8142],
        [-9.1249],
        [-3.0215],
        [-0.5964],
        [-2.4212],
        [-6.5590],
        [-4.4576],
        [-2.4357],
        [ 1.1833],
        [ 0.2397],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.1345,  1.2848, -0.9494, -0.9305,  0.0071,  0.1479, -0.0673,  0.2921,
        -0.3261,  0.2170,  0.5056, -0.9440,  1.0405,  0.1563,  0.0017,  0.7813,
        -0.5010, -0.7277, -0.5434])), ('layers.2.weight', tensor([[-1.8215, -0.6144,  0.0443,  0.0783, -1.6100, -3.6977,  0.0558, -2.3111,
          0.8795, -4.8068, -0.6750,  0.0551, -0.8706, -1.9685, -0.7486, -0.8056,
          0.5121,  0.1220, -0.1102]])), ('layers.2.bias', tensor([-0.5944]))])",0.340882863385885,0.3314949110495641
19,19,"OrderedDict([('layers.0.weight', tensor([[-5.6115],
        [-1.6270],
        [ 0.3019],
        [ 0.7983],
        [-4.2635],
        [-6.5178],
        [-1.9964],
        [-4.7183],
        [ 1.8705],
        [-9.0622],
        [-3.0520],
        [-0.5964],
        [-2.8145],
        [-6.5027],
        [-4.4862],
        [-2.3347],
        [ 1.1577],
        [ 0.2322],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.2661,  1.1398, -0.9494, -1.1511,  0.0572,  0.2884, -0.0742,  0.3675,
        -0.2857,  0.3643,  0.6677, -0.9440,  0.6987,  0.2903,  0.0481,  0.9190,
        -0.5784, -0.7306, -0.5434])), ('layers.2.weight', tensor([[-1.8765, -0.4169,  0.0443, -0.0369, -1.7077, -3.7643,  0.0450, -2.5881,
          0.9057, -5.0153, -0.9591,  0.0551, -0.7872, -2.0428, -0.8531, -0.6633,
          0.4647,  0.1219, -0.1102]])), ('layers.2.bias', tensor([-0.5575]))])",0.34088452825450666,0.3312382900462285
20,20,"OrderedDict([('layers.0.weight', tensor([[-5.8163],
        [-1.6365],
        [ 0.3019],
        [ 0.9144],
        [-4.3545],
        [-6.6510],
        [-1.9936],
        [-4.6355],
        [ 1.9104],
        [-9.2955],
        [-3.1392],
        [-0.5964],
        [-2.9128],
        [-6.7102],
        [-4.5693],
        [-2.3887],
        [ 1.1985],
        [ 0.2322],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.0335,  1.1954, -0.9494, -1.1979,  0.1830,  0.1791, -0.0832,  0.4049,
        -0.3879,  0.1073,  0.6558, -0.9440,  0.6254,  0.0603,  0.2067,  0.9704,
        -0.5561, -0.7306, -0.5434])), ('layers.2.weight', tensor([[-1.8072, -0.5314,  0.0443, -0.2289, -1.7643, -3.7374,  0.0324, -2.0872,
          0.9665, -4.9894, -0.8690,  0.0551, -0.7985, -1.9863, -1.0197, -0.7719,
          0.4801,  0.1219, -0.1102]])), ('layers.2.bias', tensor([-0.6142]))])",0.34087788877718744,0.3312221295620336
21,21,"OrderedDict([('layers.0.weight', tensor([[-5.8288],
        [-1.6352],
        [ 0.3019],
        [ 0.8608],
        [-4.5089],
        [-6.8900],
        [-1.9915],
        [-4.6414],
        [ 1.9547],
        [-9.5712],
        [-3.2060],
        [-0.5964],
        [-2.8993],
        [-6.7227],
        [-4.3086],
        [-2.4912],
        [ 1.1803],
        [ 0.2322],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.1724,  1.1938, -0.9494, -1.3381,  0.1417,  0.1390, -0.0912,  0.3810,
        -0.3741,  0.0321,  0.6694, -0.9440,  0.7027,  0.2057,  0.4141,  0.9737,
        -0.4909, -0.7306, -0.5434])), ('layers.2.weight', tensor([[-1.7281, -0.5302,  0.0443, -0.3468, -1.7766, -3.8868,  0.0165, -1.6452,
          0.9859, -5.4580, -0.8200,  0.0551, -0.6624, -2.0073, -0.6647, -0.7648,
          0.3762,  0.1219, -0.1102]])), ('layers.2.bias', tensor([-0.6423]))])",0.3408897831115769,0.33121257235321216
22,22,"OrderedDict([('layers.0.weight', tensor([[-5.9418],
        [-1.6716],
        [ 0.3019],
        [ 0.9699],
        [-4.6427],
        [-7.3191],
        [-1.9906],
        [-4.5990],
        [ 1.9782],
        [-9.6925],
        [-3.3169],
        [-0.5964],
        [-2.9812],
        [-6.8389],
        [-4.0261],
        [-2.5466],
        [ 1.1655],
        [ 0.2322],
        [-0.1006]])), ('layers.0.bias', tensor([ 0.1708,  1.1859, -0.9494, -1.1704,  0.1549, -0.0645, -0.0956,  0.4127,
        -0.3753,  0.1228,  0.6345, -0.9440,  0.6636,  0.2030,  0.6916,  0.9346,
        -0.4381, -0.7306, -0.5434])), ('layers.2.weight', tensor([[-1.5322e+00, -5.3648e-01,  4.4346e-02, -1.2580e-01, -1.6453e+00,
         -4.2000e+00,  2.0429e-03, -1.5648e+00,  9.9547e-01, -6.0559e+00,
         -7.3938e-01,  5.5138e-02, -6.5739e-01, -1.8374e+00, -4.3792e-01,
         -6.8705e-01,  3.1358e-01,  1.2189e-01, -1.1024e-01]])), ('layers.2.bias', tensor([-0.6409]))])",0.34087788399979363,0.3311935534202801
23,23,"OrderedDict([('layers.0.weight', tensor([[ -6.1767],
        [ -1.5033],
        [  0.3019],
        [  0.8559],
        [ -4.7846],
        [ -7.3920],
        [ -1.9910],
        [ -4.7669],
        [  2.0003],
        [-10.1410],
        [ -3.3466],
        [ -0.5964],
        [ -3.1031],
        [ -7.0790],
        [ -3.9502],
        [ -2.4917],
        [  1.1100],
        [  0.2322],
        [ -0.1006]])), ('layers.0.bias', tensor([ 0.1325,  1.2794, -0.9494, -1.3463,  0.1389,  0.2975, -0.0924,  0.4719,
        -0.3970,  0.2214,  0.6639, -0.9440,  0.5815,  0.1645,  0.7806,  1.0480,
        -0.4407, -0.7306, -0.5434])), ('layers.2.weight', tensor([[-1.5835, -0.5069,  0.0443, -0.1800, -1.6126, -4.8075, -0.0150, -1.7073,
          1.0035, -6.5751, -0.7056,  0.0551, -0.3929, -1.9262, -0.4259, -0.7538,
          0.2612,  0.1219, -0.1102]])), ('layers.2.bias', tensor([-0.6670]))])",0.34087839472671405,0.3313056445248666
24,24,"OrderedDict([('layers.0.weight', tensor([[ -6.2167],
        [ -1.6272],
        [  0.3019],
        [  0.9492],
        [ -4.7835],
        [ -7.4319],
        [ -1.9913],
        [ -4.9640],
        [  2.0372],
        [-10.2160],
        [ -3.3053],
        [ -0.5964],
        [ -3.0052],
        [ -7.1203],
        [ -3.8804],
        [ -2.5592],
        [  1.0061],
        [  0.2322],
        [ -0.1006]])), ('layers.0.bias', tensor([ 0.0655,  1.2339, -0.9494, -1.1803,  0.2069,  0.2888, -0.0895,  0.4395,
        -0.4398,  0.1210,  0.7217, -0.9440,  0.6750,  0.0957,  0.8411,  1.0448,
        -0.5122, -0.7306, -0.5434])), ('layers.2.weight', tensor([[-1.5726, -0.5435,  0.0443, -0.1664, -1.3380, -4.3108, -0.0185, -1.8860,
          1.0432, -6.5403, -0.5480,  0.0551, -0.3674, -1.9064, -0.2980, -0.7522,
          0.2254,  0.1219, -0.1102]])), ('layers.2.bias', tensor([-0.7027]))])",0.3408769049460225,0.3313455755169751
25,25,"OrderedDict([('layers.0.weight', tensor([[ -6.4714],
        [ -1.7134],
        [  0.3019],
        [  0.9887],
        [ -4.8679],
        [ -7.5173],
        [ -1.9930],
        [ -4.8951],
        [  2.0992],
        [-10.4964],
        [ -3.3373],
        [ -0.5964],
        [ -3.0751],
        [ -7.3790],
        [ -3.9498],
        [ -2.6736],
        [  0.8445],
        [  0.2322],
        [ -0.1006]])), ('layers.0.bias', tensor([ 0.0085,  1.1983, -0.9494, -1.2217,  0.1009,  0.2374, -0.0636,  0.5383,
        -0.4071,  0.1120,  0.7447, -0.9440,  0.6502,  0.0403,  0.8046,  0.9558,
        -0.6008, -0.7306, -0.5434])), ('layers.2.weight', tensor([[-1.5067, -0.5216,  0.0443, -0.1853, -1.3451, -4.3519, -0.0395, -1.7301,
          1.0815, -6.7682, -0.5777,  0.0551, -0.3832, -1.8907, -0.3455, -0.6129,
          0.1104,  0.1219, -0.1102]])), ('layers.2.bias', tensor([-0.6632]))])",0.34088342022409657,0.33119779033799734
26,26,"OrderedDict([('layers.0.weight', tensor([[ -6.5194],
        [ -1.5543],
        [  0.3019],
        [  0.9059],
        [ -4.9887],
        [ -7.5456],
        [ -2.1671],
        [ -4.9184],
        [  2.1180],
        [-10.6110],
        [ -3.7578],
        [ -0.5964],
        [ -3.0735],
        [ -7.4717],
        [ -4.1671],
        [ -2.6160],
        [  0.7209],
        [  0.2322],
        [ -0.1006]])), ('layers.0.bias', tensor([ 0.0493,  1.3121, -0.9494, -1.3911,  0.1003,  0.3562, -0.2071,  0.5490,
        -0.3893,  0.0538,  0.4222, -0.9440,  0.7294, -0.0047,  0.6800,  1.0549,
        -0.6446, -0.7306, -0.5434])), ('layers.2.weight', tensor([[-1.6371, -0.5284,  0.0443, -0.1591, -1.2079, -4.2131,  0.1880, -1.5857,
          1.0787, -7.0376, -0.5448,  0.0551, -0.4070, -2.0283, -0.3801, -0.6908,
          0.0508,  0.1219, -0.1102]])), ('layers.2.bias', tensor([-0.7047]))])",0.34087173624496636,0.3312550691465477
