,Epochs,Params,Train loss,Test loss
10,10,"OrderedDict([('layers.0.weight', tensor([[-0.6138],
        [ 0.7480],
        [-0.6395],
        [ 0.5815],
        [ 1.3012],
        [-0.6738],
        [ 0.0880],
        [ 1.2212],
        [ 0.1038],
        [-0.3878],
        [ 0.7452],
        [-0.6932],
        [-0.9088],
        [ 1.0236],
        [-0.9762],
        [ 0.4823],
        [-0.6756],
        [ 0.6056],
        [ 0.8125]])), ('layers.0.bias', tensor([ 1.4352, -0.5016, -0.3366,  0.1007,  0.3448, -0.8544, -0.4626,  0.5172,
        -0.2125, -0.8916, -0.0701,  0.4064, -0.0024, -0.0660,  0.2902,  1.1298,
         0.9403,  0.1071,  0.2028])), ('layers.2.weight', tensor([[-0.7040,  0.1121, -0.2261,  0.5708,  0.3667, -0.0799,  0.0371,  0.2846,
         -0.0366,  0.0102,  0.4411, -0.1577, -0.2772,  0.3687, -0.5401, -0.2469,
         -0.6912,  0.3629,  0.0134]])), ('layers.2.bias', tensor([-0.2407]))])",0.45255186059269664,0.2859474969227449
11,11,"OrderedDict([('layers.0.weight', tensor([[-0.6199],
        [ 0.7567],
        [-0.6460],
        [ 0.5877],
        [ 1.3091],
        [-0.6744],
        [ 0.0880],
        [ 1.2288],
        [ 0.1038],
        [-0.3878],
        [ 0.7533],
        [-0.6961],
        [-0.9200],
        [ 1.0311],
        [-0.9815],
        [ 0.4628],
        [-0.6953],
        [ 0.6148],
        [ 0.8127]])), ('layers.0.bias', tensor([ 1.4501, -0.4835, -0.3230,  0.1067,  0.3396, -0.8534, -0.4626,  0.5102,
        -0.2125, -0.8917, -0.0545,  0.4178,  0.0313, -0.0515,  0.3071,  1.1503,
         0.9719,  0.1112,  0.2025])), ('layers.2.weight', tensor([[-0.7133,  0.1133, -0.2293,  0.5790,  0.3698, -0.0802,  0.0371,  0.2865,
         -0.0366,  0.0101,  0.4501, -0.1611, -0.2833,  0.3742, -0.5460, -0.2588,
         -0.7142,  0.3696,  0.0157]])), ('layers.2.bias', tensor([-0.2477]))])",0.45089825699978975,0.2846711555175716
12,12,"OrderedDict([('layers.0.weight', tensor([[-0.6252],
        [ 0.7642],
        [-0.6516],
        [ 0.5942],
        [ 1.3161],
        [-0.6749],
        [ 0.0880],
        [ 1.2355],
        [ 0.1038],
        [-0.3878],
        [ 0.7603],
        [-0.6987],
        [-0.9299],
        [ 1.0377],
        [-0.9861],
        [ 0.4448],
        [-0.7133],
        [ 0.6244],
        [ 0.8130]])), ('layers.0.bias', tensor([ 1.4635, -0.4668, -0.3113,  0.1041,  0.3351, -0.8525, -0.4626,  0.5039,
        -0.2125, -0.8917, -0.0399,  0.4282,  0.0617, -0.0381,  0.3223,  1.1694,
         1.0004,  0.1095,  0.2021])), ('layers.2.weight', tensor([[-0.7215,  0.1141, -0.2321,  0.5861,  0.3726, -0.0804,  0.0371,  0.2882,
         -0.0366,  0.0100,  0.4580, -0.1640, -0.2891,  0.3790, -0.5513, -0.2699,
         -0.7351,  0.3754,  0.0176]])), ('layers.2.bias', tensor([-0.2538]))])",0.4496182300501308,0.2837525095776073
13,13,"OrderedDict([('layers.0.weight', tensor([[-0.6299],
        [ 0.7707],
        [-0.6571],
        [ 0.5992],
        [ 1.3222],
        [-0.6753],
        [ 0.0880],
        [ 1.2395],
        [ 0.1038],
        [-0.3878],
        [ 0.7665],
        [-0.7010],
        [-0.9388],
        [ 1.0435],
        [-0.9902],
        [ 0.4282],
        [-0.7299],
        [ 0.6313],
        [ 0.8133]])), ('layers.0.bias', tensor([ 1.4755, -0.4511, -0.2971,  0.1077,  0.3311, -0.8518, -0.4626,  0.5012,
        -0.2125, -0.8917, -0.0260,  0.4376,  0.0894, -0.0253,  0.3361,  1.1871,
         1.0261,  0.1139,  0.2018])), ('layers.2.weight', tensor([[-0.7288,  0.1146, -0.2347,  0.5924,  0.3751, -0.0806,  0.0371,  0.2898,
         -0.0366,  0.0100,  0.4651, -0.1667, -0.2945,  0.3832, -0.5561, -0.2803,
         -0.7541,  0.3807,  0.0193]])), ('layers.2.bias', tensor([-0.2593]))])",0.44860643509364306,0.28303878312387193
14,14,"OrderedDict([('layers.0.weight', tensor([[-0.6341],
        [ 0.7765],
        [-0.6627],
        [ 0.6045],
        [ 1.3278],
        [-0.6757],
        [ 0.0880],
        [ 1.2426],
        [ 0.1038],
        [-0.3878],
        [ 0.7721],
        [-0.7031],
        [-0.9468],
        [ 1.0487],
        [-0.9939],
        [ 0.4123],
        [-0.7452],
        [ 0.6376],
        [ 0.8136]])), ('layers.0.bias', tensor([ 1.4864, -0.4363, -0.2808,  0.1057,  0.3276, -0.8512, -0.4626,  0.4995,
        -0.2125, -0.8917, -0.0128,  0.4463,  0.1148, -0.0132,  0.3486,  1.2038,
         1.0496,  0.1176,  0.2014])), ('layers.2.weight', tensor([[-0.7354,  0.1149, -0.2370,  0.5982,  0.3774, -0.0807,  0.0371,  0.2912,
         -0.0366,  0.0099,  0.4715, -0.1691, -0.2995,  0.3871, -0.5605, -0.2899,
         -0.7716,  0.3855,  0.0209]])), ('layers.2.bias', tensor([-0.2643]))])",0.4477856109891339,0.28250876140615827
15,15,"OrderedDict([('layers.0.weight', tensor([[-0.6379],
        [ 0.7815],
        [-0.6678],
        [ 0.6081],
        [ 1.3327],
        [-0.6760],
        [ 0.0880],
        [ 1.2452],
        [ 0.1038],
        [-0.3878],
        [ 0.7770],
        [-0.7050],
        [-0.9541],
        [ 1.0532],
        [-0.9972],
        [ 0.3971],
        [-0.7594],
        [ 0.6445],
        [ 0.8139]])), ('layers.0.bias', tensor([ 1.4963e+00, -4.2244e-01, -2.6517e-01,  1.1180e-01,  3.2449e-01,
        -8.5066e-01, -4.6258e-01,  4.9809e-01, -2.1246e-01, -8.9171e-01,
        -1.9235e-04,  4.5437e-01,  1.3839e-01, -1.6616e-03,  3.6013e-01,
         1.2195e+00,  1.0712e+00,  1.1678e-01,  2.0110e-01])), ('layers.2.weight', tensor([[-0.7415,  0.1149, -0.2391,  0.6033,  0.3794, -0.0808,  0.0371,  0.2925,
         -0.0366,  0.0099,  0.4773, -0.1713, -0.3043,  0.3905, -0.5645, -0.2990,
         -0.7877,  0.3897,  0.0223]])), ('layers.2.bias', tensor([-0.2687]))])",0.44711175184032376,0.2820943052652486
16,16,"OrderedDict([('layers.0.weight', tensor([[-0.6414],
        [ 0.7857],
        [-0.6734],
        [ 0.6114],
        [ 1.3371],
        [-0.6763],
        [ 0.0880],
        [ 1.2475],
        [ 0.1038],
        [-0.3878],
        [ 0.7811],
        [-0.7068],
        [-0.9608],
        [ 1.0570],
        [-1.0002],
        [ 0.3830],
        [-0.7727],
        [ 0.6496],
        [ 0.8141]])), ('layers.0.bias', tensor([ 1.5055, -0.4096, -0.2453,  0.1167,  0.3216, -0.8502, -0.4626,  0.4968,
        -0.2125, -0.8917,  0.0116,  0.4618,  0.1603,  0.0091,  0.3708,  1.2344,
         1.0910,  0.1191,  0.2008])), ('layers.2.weight', tensor([[-0.7470,  0.1147, -0.2412,  0.6077,  0.3811, -0.0809,  0.0371,  0.2936,
         -0.0366,  0.0098,  0.4823, -0.1734, -0.3088,  0.3934, -0.5682, -0.3076,
         -0.8026,  0.3934,  0.0235]])), ('layers.2.bias', tensor([-0.2728]))])",0.4465521075525127,0.28178434841611305
17,17,"OrderedDict([('layers.0.weight', tensor([[-0.6445],
        [ 0.7894],
        [-0.6786],
        [ 0.6154],
        [ 1.3410],
        [-0.6765],
        [ 0.0880],
        [ 1.2496],
        [ 0.1038],
        [-0.3877],
        [ 0.7848],
        [-0.7084],
        [-0.9670],
        [ 1.0604],
        [-1.0030],
        [ 0.3696],
        [-0.7852],
        [ 0.6551],
        [ 0.8144]])), ('layers.0.bias', tensor([ 1.5139, -0.3972, -0.2257,  0.1137,  0.3190, -0.8498, -0.4626,  0.4957,
        -0.2125, -0.8917,  0.0232,  0.4688,  0.1807,  0.0196,  0.3806,  1.2484,
         1.1092,  0.1183,  0.2005])), ('layers.2.weight', tensor([[-0.7520,  0.1142, -0.2433,  0.6118,  0.3827, -0.0810,  0.0371,  0.2947,
         -0.0366,  0.0098,  0.4869, -0.1753, -0.3130,  0.3961, -0.5716, -0.3157,
         -0.8164,  0.3969,  0.0246]])), ('layers.2.bias', tensor([-0.2765]))])",0.44607586507869806,0.2815861427895887
18,18,"OrderedDict([('layers.0.weight', tensor([[-0.6474],
        [ 0.7929],
        [-0.6835],
        [ 0.6191],
        [ 1.3448],
        [-0.6767],
        [ 0.0880],
        [ 1.2517],
        [ 0.1038],
        [-0.3877],
        [ 0.7884],
        [-0.7099],
        [-0.9727],
        [ 1.0637],
        [-1.0055],
        [ 0.3569],
        [-0.7971],
        [ 0.6595],
        [ 0.8146]])), ('layers.0.bias', tensor([ 1.5217, -0.3850, -0.2072,  0.1119,  0.3169, -0.8494, -0.4626,  0.4948,
        -0.2125, -0.8917,  0.0348,  0.4753,  0.1998,  0.0302,  0.3898,  1.2615,
         1.1259,  0.1209,  0.2002])), ('layers.2.weight', tensor([[-0.7567,  0.1137, -0.2453,  0.6157,  0.3843, -0.0811,  0.0371,  0.2957,
         -0.0366,  0.0098,  0.4914, -0.1770, -0.3170,  0.3987, -0.5747, -0.3233,
         -0.8293,  0.4002,  0.0256]])), ('layers.2.bias', tensor([-0.2799]))])",0.4456784706242615,0.2814189217559033
19,19,"OrderedDict([('layers.0.weight', tensor([[-0.6501],
        [ 0.7960],
        [-0.6880],
        [ 0.6218],
        [ 1.3482],
        [-0.6769],
        [ 0.0880],
        [ 1.2534],
        [ 0.1038],
        [-0.3877],
        [ 0.7915],
        [-0.7112],
        [-0.9781],
        [ 1.0666],
        [-1.0079],
        [ 0.3450],
        [-0.8083],
        [ 0.6642],
        [ 0.8149]])), ('layers.0.bias', tensor([ 1.5289, -0.3734, -0.1898,  0.1152,  0.3149, -0.8491, -0.4626,  0.4940,
        -0.2125, -0.8917,  0.0459,  0.4814,  0.2178,  0.0404,  0.3983,  1.2739,
         1.1414,  0.1207,  0.1999])), ('layers.2.weight', tensor([[-0.7610,  0.1130, -0.2474,  0.6192,  0.3857, -0.0812,  0.0371,  0.2966,
         -0.0366,  0.0098,  0.4955, -0.1786, -0.3209,  0.4010, -0.5777, -0.3305,
         -0.8413,  0.4032,  0.0266]])), ('layers.2.bias', tensor([-0.2831]))])",0.44534105650964195,0.28128146139448895
20,20,"OrderedDict([('layers.0.weight', tensor([[-0.6525],
        [ 0.7985],
        [-0.6922],
        [ 0.6248],
        [ 1.3512],
        [-0.6770],
        [ 0.0880],
        [ 1.2550],
        [ 0.1038],
        [-0.3877],
        [ 0.7942],
        [-0.7125],
        [-0.9830],
        [ 1.0690],
        [-1.0100],
        [ 0.3340],
        [-0.8190],
        [ 0.6676],
        [ 0.8151]])), ('layers.0.bias', tensor([ 1.5356, -0.3625, -0.1736,  0.1131,  0.3131, -0.8488, -0.4626,  0.4932,
        -0.2125, -0.8917,  0.0566,  0.4872,  0.2349,  0.0501,  0.4064,  1.2857,
         1.1559,  0.1232,  0.1997])), ('layers.2.weight', tensor([[-0.7650,  0.1121, -0.2494,  0.6223,  0.3870, -0.0812,  0.0371,  0.2974,
         -0.0366,  0.0098,  0.4990, -0.1802, -0.3245,  0.4030, -0.5805, -0.3373,
         -0.8526,  0.4058,  0.0274]])), ('layers.2.bias', tensor([-0.2860]))])",0.4450503781166238,0.2812105652208023
21,21,"OrderedDict([('layers.0.weight', tensor([[-0.6548],
        [ 0.8008],
        [-0.6961],
        [ 0.6276],
        [ 1.3540],
        [-0.6772],
        [ 0.0880],
        [ 1.2566],
        [ 0.1038],
        [-0.3877],
        [ 0.7966],
        [-0.7137],
        [-0.9877],
        [ 1.0712],
        [-1.0121],
        [ 0.3235],
        [-0.8292],
        [ 0.6718],
        [ 0.8153]])), ('layers.0.bias', tensor([ 1.5419, -0.3518, -0.1582,  0.1121,  0.3115, -0.8485, -0.4626,  0.4925,
        -0.2125, -0.8917,  0.0673,  0.4927,  0.2510,  0.0598,  0.4140,  1.2968,
         1.1692,  0.1220,  0.1995])), ('layers.2.weight', tensor([[-0.7687,  0.1111, -0.2514,  0.6253,  0.3882, -0.0813,  0.0371,  0.2982,
         -0.0366,  0.0097,  0.5025, -0.1816, -0.3280,  0.4050, -0.5831, -0.3437,
         -0.8632,  0.4084,  0.0282]])), ('layers.2.bias', tensor([-0.2887]))])",0.4448015923631222,0.2811636309348311
22,22,"OrderedDict([('layers.0.weight', tensor([[-0.6570],
        [ 0.8027],
        [-0.6998],
        [ 0.6295],
        [ 1.3566],
        [-0.6773],
        [ 0.0880],
        [ 1.2579],
        [ 0.1038],
        [-0.3877],
        [ 0.7987],
        [-0.7149],
        [-0.9921],
        [ 1.0732],
        [-1.0139],
        [ 0.3136],
        [-0.8390],
        [ 0.6755],
        [ 0.8154]])), ('layers.0.bias', tensor([ 1.5477, -0.3415, -0.1438,  0.1155,  0.3102, -0.8483, -0.4626,  0.4919,
        -0.2125, -0.8917,  0.0776,  0.4978,  0.2663,  0.0692,  0.4211,  1.3074,
         1.1817,  0.1215,  0.1993])), ('layers.2.weight', tensor([[-0.7722,  0.1099, -0.2534,  0.6280,  0.3893, -0.0813,  0.0371,  0.2989,
         -0.0366,  0.0097,  0.5056, -0.1830, -0.3313,  0.4067, -0.5855, -0.3499,
         -0.8733,  0.4106,  0.0290]])), ('layers.2.bias', tensor([-0.2912]))])",0.4445857918239199,0.28111887575893585
23,23,"OrderedDict([('layers.0.weight', tensor([[-0.6590],
        [ 0.8042],
        [-0.7032],
        [ 0.6318],
        [ 1.3588],
        [-0.6774],
        [ 0.0880],
        [ 1.2591],
        [ 0.1038],
        [-0.3877],
        [ 0.8005],
        [-0.7159],
        [-0.9963],
        [ 1.0748],
        [-1.0157],
        [ 0.3043],
        [-0.8485],
        [ 0.6779],
        [ 0.8156]])), ('layers.0.bias', tensor([ 1.5533, -0.3318, -0.1301,  0.1143,  0.3089, -0.8481, -0.4626,  0.4914,
        -0.2125, -0.8917,  0.0876,  0.5028,  0.2810,  0.0783,  0.4280,  1.3175,
         1.1933,  0.1239,  0.1991])), ('layers.2.weight', tensor([[-0.7755,  0.1085, -0.2554,  0.6303,  0.3903, -0.0814,  0.0371,  0.2996,
         -0.0366,  0.0097,  0.5084, -0.1843, -0.3345,  0.4082, -0.5879, -0.3557,
         -0.8827,  0.4126,  0.0296]])), ('layers.2.bias', tensor([-0.2936]))])",0.44439509712780517,0.28111606086507285
24,24,"OrderedDict([('layers.0.weight', tensor([[-0.6608],
        [ 0.8056],
        [-0.7066],
        [ 0.6338],
        [ 1.3609],
        [-0.6775],
        [ 0.0880],
        [ 1.2602],
        [ 0.1038],
        [-0.3877],
        [ 0.8021],
        [-0.7169],
        [-1.0002],
        [ 1.0762],
        [-1.0174],
        [ 0.2954],
        [-0.8576],
        [ 0.6807],
        [ 0.8158]])), ('layers.0.bias', tensor([ 1.5585, -0.3223, -0.1162,  0.1140,  0.3078, -0.8479, -0.4626,  0.4909,
        -0.2125, -0.8917,  0.0976,  0.5075,  0.2949,  0.0873,  0.4344,  1.3271,
         1.2042,  0.1244,  0.1989])), ('layers.2.weight', tensor([[-0.7785,  0.1071, -0.2573,  0.6325,  0.3912, -0.0814,  0.0371,  0.3002,
         -0.0366,  0.0097,  0.5111, -0.1855, -0.3376,  0.4097, -0.5901, -0.3613,
         -0.8917,  0.4145,  0.0302]])), ('layers.2.bias', tensor([-0.2958]))])",0.4442277060142563,0.2811180051435561
25,25,"OrderedDict([('layers.0.weight', tensor([[-0.6626],
        [ 0.8066],
        [-0.7099],
        [ 0.6351],
        [ 1.3628],
        [-0.6776],
        [ 0.0880],
        [ 1.2612],
        [ 0.1038],
        [-0.3877],
        [ 0.8033],
        [-0.7179],
        [-1.0040],
        [ 1.0773],
        [-1.0190],
        [ 0.2870],
        [-0.8663],
        [ 0.6825],
        [ 0.8159]])), ('layers.0.bias', tensor([ 1.5634, -0.3133, -0.1002,  0.1175,  0.3068, -0.8477, -0.4626,  0.4905,
        -0.2125, -0.8917,  0.1072,  0.5120,  0.3083,  0.0961,  0.4406,  1.3363,
         1.2144,  0.1270,  0.1987])), ('layers.2.weight', tensor([[-0.7814,  0.1055, -0.2592,  0.6344,  0.3920, -0.0814,  0.0371,  0.3007,
         -0.0366,  0.0097,  0.5134, -0.1866, -0.3406,  0.4109, -0.5922, -0.3667,
         -0.9003,  0.4162,  0.0308]])), ('layers.2.bias', tensor([-0.2979]))])",0.44407815313509974,0.28111055761692116
