,Epochs,Params,Train loss,Test loss
59,59,"tensor([ 0.6221, -0.1322,  1.3957])",0.3608645354397595,0.4690270126642038
60,60,"tensor([ 0.6154, -0.1335,  1.3991])",0.3605705313074092,0.46679260781190046
61,61,"tensor([ 0.6093, -0.1346,  1.4021])",0.36032875810439385,0.4647585666893671
62,62,"tensor([ 0.6037, -0.1353,  1.4048])",0.3601299767692884,0.4629086945205927
63,63,"tensor([ 0.5986, -0.1359,  1.4072])",0.35996668903777995,0.4612272400408983
64,64,"tensor([ 0.5940, -0.1362,  1.4093])",0.3598323363500337,0.45969973267056047
65,65,"tensor([ 0.5897, -0.1364,  1.4111])",0.35972164540241164,0.4583125508235147
66,66,"tensor([ 0.5859, -0.1365,  1.4128])",0.3596302803605795,0.4570530248029778
67,67,"tensor([ 0.5824, -0.1365,  1.4143])",0.3595548217184842,0.455909532494843
68,68,"tensor([ 0.5792, -0.1364,  1.4156])",0.3594922653709849,0.454871468199417
69,69,"tensor([ 0.5764, -0.1362,  1.4167])",0.3594402142800391,0.45392919881269334
